The following values sum to 152

1, 2, 32, 54, 63
1, 2, 32, 55, 62
1, 2, 32, 56, 61
1, 2, 32, 57, 60
1, 2, 32, 58, 59
1, 2, 33, 47, 69
1, 2, 33, 48, 68
1, 2, 33, 49, 67
1, 2, 33, 50, 66
1, 2, 33, 51, 65
1, 2, 33, 52, 64
1, 2, 33, 53, 63
1, 2, 33, 54, 62
1, 2, 33, 55, 61
1, 2, 33, 56, 60
1, 2, 33, 57, 59
1, 2, 34, 46, 69
1, 2, 34, 47, 68
1, 2, 34, 48, 67
1, 2, 34, 49, 66
1, 2, 34, 50, 65
1, 2, 34, 51, 64
1, 2, 34, 52, 63
1, 2, 34, 53, 62
1, 2, 34, 54, 61
1, 2, 34, 55, 60
1, 2, 34, 56, 59
1, 2, 34, 57, 58
1, 2, 35, 45, 69
1, 2, 35, 46, 68
1, 2, 35, 47, 67
1, 2, 35, 48, 66
1, 2, 35, 49, 65
1, 2, 35, 50, 64
1, 2, 35, 51, 63
1, 2, 35, 52, 62
1, 2, 35, 53, 61
1, 2, 35, 54, 60
1, 2, 35, 55, 59
1, 2, 35, 56, 58
1, 2, 36, 44, 69
1, 2, 36, 45, 68
1, 2, 36, 46, 67
1, 2, 36, 47, 66
1, 2, 36, 48, 65
1, 2, 36, 49, 64
1, 2, 36, 50, 63
1, 2, 36, 51, 62
1, 2, 36, 52, 61
1, 2, 36, 53, 60
1, 2, 36, 54, 59
1, 2, 36, 55, 58
1, 2, 36, 56, 57
1, 2, 37, 43, 69
1, 2, 37, 44, 68
1, 2, 37, 45, 67
1, 2, 37, 46, 66
1, 2, 37, 47, 65
1, 2, 37, 48, 64
1, 2, 37, 49, 63
1, 2, 37, 50, 62
1, 2, 37, 51, 61
1, 2, 37, 52, 60
1, 2, 37, 53, 59
1, 2, 37, 54, 58
1, 2, 37, 55, 57
1, 2, 38, 42, 69
1, 2, 38, 43, 68
1, 2, 38, 44, 67
1, 2, 38, 45, 66
1, 2, 38, 46, 65
1, 2, 38, 47, 64
1, 2, 38, 48, 63
1, 2, 38, 49, 62
1, 2, 38, 50, 61
1, 2, 38, 51, 60
1, 2, 38, 52, 59
1, 2, 38, 53, 58
1, 2, 38, 54, 57
1, 2, 38, 55, 56
1, 2, 39, 41, 69
1, 2, 39, 42, 68
1, 2, 39, 43, 67
1, 2, 39, 44, 66
1, 2, 39, 45, 65
1, 2, 39, 46, 64
1, 2, 39, 47, 63
1, 2, 39, 48, 62
1, 2, 39, 49, 61
1, 2, 39, 50, 60
1, 2, 39, 51, 59
1, 2, 39, 52, 58
1, 2, 39, 53, 57
1, 2, 39, 54, 56
1, 2, 40, 41, 68
1, 2, 40, 42, 67
1, 2, 40, 43, 66
1, 2, 40, 44, 65
1, 2, 40, 45, 64
1, 2, 40, 46, 63
1, 2, 40, 47, 62
1, 2, 40, 48, 61
1, 2, 40, 49, 60
1, 2, 40, 50, 59
1, 2, 40, 51, 58
1, 2, 40, 52, 57
1, 2, 40, 53, 56
1, 2, 40, 54, 55
1, 2, 41, 42, 66
1, 2, 41, 43, 65
1, 2, 41, 44, 64
1, 2, 41, 45, 63
1, 2, 41, 46, 62
1, 2, 41, 47, 61
1, 2, 41, 48, 60
1, 2, 41, 49, 59
1, 2, 41, 50, 58
1, 2, 41, 51, 57
1, 2, 41, 52, 56
1, 2, 41, 53, 55
1, 2, 42, 43, 64
1, 2, 42, 44, 63
1, 2, 42, 45, 62
1, 2, 42, 46, 61
1, 2, 42, 47, 60
1, 2, 42, 48, 59
1, 2, 42, 49, 58
1, 2, 42, 50, 57
1, 2, 42, 51, 56
1, 2, 42, 52, 55
1, 2, 42, 53, 54
1, 2, 43, 44, 62
1, 2, 43, 45, 61
1, 2, 43, 46, 60
1, 2, 43, 47, 59
1, 2, 43, 48, 58
1, 2, 43, 49, 57
1, 2, 43, 50, 56
1, 2, 43, 51, 55
1, 2, 43, 52, 54
1, 2, 44, 45, 60
1, 2, 44, 46, 59
1, 2, 44, 47, 58
1, 2, 44, 48, 57
1, 2, 44, 49, 56
1, 2, 44, 50, 55
1, 2, 44, 51, 54
1, 2, 44, 52, 53
1, 2, 45, 46, 58
1, 2, 45, 47, 57
1, 2, 45, 48, 56
1, 2, 45, 49, 55
1, 2, 45, 50, 54
1, 2, 45, 51, 53
1, 2, 46, 47, 56
1, 2, 46, 48, 55
1, 2, 46, 49, 54
1, 2, 46, 50, 53
1, 2, 46, 51, 52
1, 2, 47, 48, 54
1, 2, 47, 49, 53
1, 2, 47, 50, 52
1, 2, 48, 49, 52
1, 2, 48, 50, 51
1, 3, 11, 68, 69
1, 3, 12, 67, 69
1, 3, 13, 66, 69
1, 3, 13, 67, 68
1, 3, 14, 65, 69
1, 3, 14, 66, 68
1, 3, 15, 64, 69
1, 3, 15, 65, 68
1, 3, 15, 66, 67
1, 3, 16, 63, 69
1, 3, 16, 64, 68
1, 3, 16, 65, 67
1, 3, 17, 62, 69
1, 3, 17, 63, 68
1, 3, 17, 64, 67
1, 3, 17, 65, 66
1, 3, 18, 61, 69
1, 3, 18, 62, 68
1, 3, 18, 63, 67
1, 3, 18, 64, 66
1, 3, 19, 60, 69
1, 3, 19, 61, 68
1, 3, 19, 62, 67
1, 3, 19, 63, 66
1, 3, 19, 64, 65
1, 3, 20, 59, 69
1, 3, 20, 60, 68
1, 3, 20, 61, 67
1, 3, 20, 62, 66
1, 3, 20, 63, 65
1, 3, 21, 58, 69
1, 3, 21, 59, 68
1, 3, 21, 60, 67
1, 3, 21, 61, 66
1, 3, 21, 62, 65
1, 3, 21, 63, 64
1, 3, 22, 57, 69
1, 3, 22, 58, 68
1, 3, 22, 59, 67
1, 3, 22, 60, 66
1, 3, 22, 61, 65
1, 3, 22, 62, 64
1, 3, 23, 56, 69
1, 3, 23, 57, 68
1, 3, 23, 58, 67
1, 3, 23, 59, 66
1, 3, 23, 60, 65
1, 3, 23, 61, 64
1, 3, 23, 62, 63
1, 3, 24, 55, 69
1, 3, 24, 56, 68
1, 3, 24, 57, 67
1, 3, 24, 58, 66
1, 3, 24, 59, 65
1, 3, 24, 60, 64
1, 3, 24, 61, 63
1, 3, 25, 54, 69
1, 3, 25, 55, 68
1, 3, 25, 56, 67
1, 3, 25, 57, 66
1, 3, 25, 58, 65
1, 3, 25, 59, 64
1, 3, 25, 60, 63
1, 3, 25, 61, 62
1, 3, 26, 53, 69
1, 3, 26, 54, 68
1, 3, 26, 55, 67
1, 3, 26, 56, 66
1, 3, 26, 57, 65
1, 3, 26, 58, 64
1, 3, 26, 59, 63
1, 3, 26, 60, 62
1, 3, 27, 52, 69
1, 3, 27, 53, 68
1, 3, 27, 54, 67
1, 3, 27, 55, 66
1, 3, 27, 56, 65
1, 3, 27, 57, 64
1, 3, 27, 58, 63
1, 3, 27, 59, 62
1, 3, 27, 60, 61
1, 3, 28, 51, 69
1, 3, 28, 52, 68
1, 3, 28, 53, 67
1, 3, 28, 54, 66
1, 3, 28, 55, 65
1, 3, 28, 56, 64
1, 3, 28, 57, 63
1, 3, 28, 58, 62
1, 3, 28, 59, 61
1, 3, 29, 50, 69
1, 3, 29, 51, 68
1, 3, 29, 52, 67
1, 3, 29, 53, 66
1, 3, 29, 54, 65
1, 3, 29, 55, 64
1, 3, 29, 56, 63
1, 3, 29, 57, 62
1, 3, 29, 58, 61
1, 3, 29, 59, 60
1, 3, 30, 49, 69
1, 3, 30, 50, 68
1, 3, 30, 51, 67
1, 3, 30, 52, 66
1, 3, 30, 53, 65
1, 3, 30, 54, 64
1, 3, 30, 55, 63
1, 3, 30, 56, 62
1, 3, 30, 57, 61
1, 3, 30, 58, 60
1, 3, 31, 48, 69
1, 3, 31, 49, 68
1, 3, 31, 50, 67
1, 3, 31, 51, 66
1, 3, 31, 52, 65
1, 3, 31, 53, 64
1, 3, 31, 54, 63
1, 3, 31, 55, 62
1, 3, 31, 56, 61
1, 3, 31, 57, 60
1, 3, 31, 58, 59
1, 3, 32, 47, 69
1, 3, 32, 48, 68
1, 3, 32, 49, 67
1, 3, 32, 50, 66
1, 3, 32, 51, 65
1, 3, 32, 52, 64
1, 3, 32, 53, 63
1, 3, 32, 54, 62
1, 3, 32, 55, 61
1, 3, 32, 56, 60
1, 3, 32, 57, 59
1, 3, 33, 46, 69
1, 3, 33, 47, 68
1, 3, 33, 48, 67
1, 3, 33, 49, 66
1, 3, 33, 50, 65
1, 3, 33, 51, 64
1, 3, 33, 52, 63
1, 3, 33, 53, 62
1, 3, 33, 54, 61
1, 3, 33, 55, 60
1, 3, 33, 56, 59
1, 3, 33, 57, 58
1, 3, 34, 45, 69
1, 3, 34, 46, 68
1, 3, 34, 47, 67
1, 3, 34, 48, 66
1, 3, 34, 49, 65
1, 3, 34, 50, 64
1, 3, 34, 51, 63
1, 3, 34, 52, 62
1, 3, 34, 53, 61
1, 3, 34, 54, 60
1, 3, 34, 55, 59
1, 3, 34, 56, 58
1, 3, 35, 44, 69
1, 3, 35, 45, 68
1, 3, 35, 46, 67
1, 3, 35, 47, 66
1, 3, 35, 48, 65
1, 3, 35, 49, 64
1, 3, 35, 50, 63
1, 3, 35, 51, 62
1, 3, 35, 52, 61
1, 3, 35, 53, 60
1, 3, 35, 54, 59
1, 3, 35, 55, 58
1, 3, 35, 56, 57
1, 3, 36, 43, 69
1, 3, 36, 44, 68
1, 3, 36, 45, 67
1, 3, 36, 46, 66
1, 3, 36, 47, 65
1, 3, 36, 48, 64
1, 3, 36, 49, 63
1, 3, 36, 50, 62
1, 3, 36, 51, 61
1, 3, 36, 52, 60
1, 3, 36, 53, 59
1, 3, 36, 54, 58
1, 3, 36, 55, 57
1, 3, 37, 42, 69
1, 3, 37, 43, 68
1, 3, 37, 44, 67
1, 3, 37, 45, 66
1, 3, 37, 46, 65
1, 3, 37, 47, 64
1, 3, 37, 48, 63
1, 3, 37, 49, 62
1, 3, 37, 50, 61
1, 3, 37, 51, 60
1, 3, 37, 52, 59
1, 3, 37, 53, 58
1, 3, 37, 54, 57
1, 3, 37, 55, 56
1, 3, 38, 41, 69
1, 3, 38, 42, 68
1, 3, 38, 43, 67
1, 3, 38, 44, 66
1, 3, 38, 45, 65
1, 3, 38, 46, 64
1, 3, 38, 47, 63
1, 3, 38, 48, 62
1, 3, 38, 49, 61
1, 3, 38, 50, 60
1, 3, 38, 51, 59
1, 3, 38, 52, 58
1, 3, 38, 53, 57
1, 3, 38, 54, 56
1, 3, 39, 40, 69
1, 3, 39, 41, 68
1, 3, 39, 42, 67
1, 3, 39, 43, 66
1, 3, 39, 44, 65
1, 3, 39, 45, 64
1, 3, 39, 46, 63
1, 3, 39, 47, 62
1, 3, 39, 48, 61
1, 3, 39, 49, 60
1, 3, 39, 50, 59
1, 3, 39, 51, 58
1, 3, 39, 52, 57
1, 3, 39, 53, 56
1, 3, 39, 54, 55
1, 3, 40, 41, 67
1, 3, 40, 42, 66
1, 3, 40, 43, 65
1, 3, 40, 44, 64
1, 3, 40, 45, 63
1, 3, 40, 46, 62
1, 3, 40, 47, 61
1, 3, 40, 48, 60
1, 3, 40, 49, 59
1, 3, 40, 50, 58
1, 3, 40, 51, 57
1, 3, 40, 52, 56
1, 3, 40, 53, 55
1, 3, 41, 42, 65
1, 3, 41, 43, 64
1, 3, 41, 44, 63
1, 3, 41, 45, 62
1, 3, 41, 46, 61
1, 3, 41, 47, 60
1, 3, 41, 48, 59
1, 3, 41, 49, 58
1, 3, 41, 50, 57
1, 3, 41, 51, 56
1, 3, 41, 52, 55
1, 3, 41, 53, 54
1, 3, 42, 43, 63
1, 3, 42, 44, 62
1, 3, 42, 45, 61
1, 3, 42, 46, 60
1, 3, 42, 47, 59
1, 3, 42, 48, 58
1, 3, 42, 49, 57
1, 3, 42, 50, 56
1, 3, 42, 51, 55
1, 3, 42, 52, 54
1, 3, 43, 44, 61
1, 3, 43, 45, 60
1, 3, 43, 46, 59
1, 3, 43, 47, 58
1, 3, 43, 48, 57
1, 3, 43, 49, 56
1, 3, 43, 50, 55
1, 3, 43, 51, 54
1, 3, 43, 52, 53
1, 3, 44, 45, 59
1, 3, 44, 46, 58
1, 3, 44, 47, 57
1, 3, 44, 48, 56
1, 3, 44, 49, 55
1, 3, 44, 50, 54
1, 3, 44, 51, 53
1, 3, 45, 46, 57
1, 3, 45, 47, 56
1, 3, 45, 48, 55
1, 3, 45, 49, 54
1, 3, 45, 50, 53
1, 3, 45, 51, 52
1, 3, 46, 47, 55
1, 3, 46, 48, 54
1, 3, 46, 49, 53
1, 3, 46, 50, 52
1, 3, 47, 48, 53
1, 3, 47, 49, 52
1, 3, 47, 50, 51
1, 3, 48, 49, 51
1, 4, 10, 68, 69
1, 4, 11, 67, 69
1, 4, 12, 66, 69
1, 4, 12, 67, 68
1, 4, 13, 65, 69
1, 4, 13, 66, 68
1, 4, 14, 64, 69
1, 4, 14, 65, 68
1, 4, 14, 66, 67
1, 4, 15, 63, 69
1, 4, 15, 64, 68
1, 4, 15, 65, 67
1, 4, 16, 62, 69
1, 4, 16, 63, 68
1, 4, 16, 64, 67
1, 4, 16, 65, 66
1, 4, 17, 61, 69
1, 4, 17, 62, 68
1, 4, 17, 63, 67
1, 4, 17, 64, 66
1, 4, 18, 60, 69
1, 4, 18, 61, 68
1, 4, 18, 62, 67
1, 4, 18, 63, 66
1, 4, 18, 64, 65
1, 4, 19, 59, 69
1, 4, 19, 60, 68
1, 4, 19, 61, 67
1, 4, 19, 62, 66
1, 4, 19, 63, 65
1, 4, 20, 58, 69
1, 4, 20, 59, 68
1, 4, 20, 60, 67
1, 4, 20, 61, 66
1, 4, 20, 62, 65
1, 4, 20, 63, 64
1, 4, 21, 57, 69
1, 4, 21, 58, 68
1, 4, 21, 59, 67
1, 4, 21, 60, 66
1, 4, 21, 61, 65
1, 4, 21, 62, 64
1, 4, 22, 56, 69
1, 4, 22, 57, 68
1, 4, 22, 58, 67
1, 4, 22, 59, 66
1, 4, 22, 60, 65
1, 4, 22, 61, 64
1, 4, 22, 62, 63
1, 4, 23, 55, 69
1, 4, 23, 56, 68
1, 4, 23, 57, 67
1, 4, 23, 58, 66
1, 4, 23, 59, 65
1, 4, 23, 60, 64
1, 4, 23, 61, 63
1, 4, 24, 54, 69
1, 4, 24, 55, 68
1, 4, 24, 56, 67
1, 4, 24, 57, 66
1, 4, 24, 58, 65
1, 4, 24, 59, 64
1, 4, 24, 60, 63
1, 4, 24, 61, 62
1, 4, 25, 53, 69
1, 4, 25, 54, 68
1, 4, 25, 55, 67
1, 4, 25, 56, 66
1, 4, 25, 57, 65
1, 4, 25, 58, 64
1, 4, 25, 59, 63
1, 4, 25, 60, 62
1, 4, 26, 52, 69
1, 4, 26, 53, 68
1, 4, 26, 54, 67
1, 4, 26, 55, 66
1, 4, 26, 56, 65
1, 4, 26, 57, 64
1, 4, 26, 58, 63
1, 4, 26, 59, 62
1, 4, 26, 60, 61
1, 4, 27, 51, 69
1, 4, 27, 52, 68
1, 4, 27, 53, 67
1, 4, 27, 54, 66
1, 4, 27, 55, 65
1, 4, 27, 56, 64
1, 4, 27, 57, 63
1, 4, 27, 58, 62
1, 4, 27, 59, 61
1, 4, 28, 50, 69
1, 4, 28, 51, 68
1, 4, 28, 52, 67
1, 4, 28, 53, 66
1, 4, 28, 54, 65
1, 4, 28, 55, 64
1, 4, 28, 56, 63
1, 4, 28, 57, 62
1, 4, 28, 58, 61
1, 4, 28, 59, 60
1, 4, 29, 49, 69
1, 4, 29, 50, 68
1, 4, 29, 51, 67
1, 4, 29, 52, 66
1, 4, 29, 53, 65
1, 4, 29, 54, 64
1, 4, 29, 55, 63
1, 4, 29, 56, 62
1, 4, 29, 57, 61
1, 4, 29, 58, 60
1, 4, 30, 48, 69
1, 4, 30, 49, 68
1, 4, 30, 50, 67
1, 4, 30, 51, 66
1, 4, 30, 52, 65
1, 4, 30, 53, 64
1, 4, 30, 54, 63
1, 4, 30, 55, 62
1, 4, 30, 56, 61
1, 4, 30, 57, 60
1, 4, 30, 58, 59
1, 4, 31, 47, 69
1, 4, 31, 48, 68
1, 4, 31, 49, 67
1, 4, 31, 50, 66
1, 4, 31, 51, 65
1, 4, 31, 52, 64
1, 4, 31, 53, 63
1, 4, 31, 54, 62
1, 4, 31, 55, 61
1, 4, 31, 56, 60
1, 4, 31, 57, 59
1, 4, 32, 46, 69
1, 4, 32, 47, 68
1, 4, 32, 48, 67
1, 4, 32, 49, 66
1, 4, 32, 50, 65
1, 4, 32, 51, 64
1, 4, 32, 52, 63
1, 4, 32, 53, 62
1, 4, 32, 54, 61
1, 4, 32, 55, 60
1, 4, 32, 56, 59
1, 4, 32, 57, 58
1, 4, 33, 45, 69
1, 4, 33, 46, 68
1, 4, 33, 47, 67
1, 4, 33, 48, 66
1, 4, 33, 49, 65
1, 4, 33, 50, 64
1, 4, 33, 51, 63
1, 4, 33, 52, 62
1, 4, 33, 53, 61
1, 4, 33, 54, 60
1, 4, 33, 55, 59
1, 4, 33, 56, 58
1, 4, 34, 44, 69
1, 4, 34, 45, 68
1, 4, 34, 46, 67
1, 4, 34, 47, 66
1, 4, 34, 48, 65
1, 4, 34, 49, 64
1, 4, 34, 50, 63
1, 4, 34, 51, 62
1, 4, 34, 52, 61
1, 4, 34, 53, 60
1, 4, 34, 54, 59
1, 4, 34, 55, 58
1, 4, 34, 56, 57
1, 4, 35, 43, 69
1, 4, 35, 44, 68
1, 4, 35, 45, 67
1, 4, 35, 46, 66
1, 4, 35, 47, 65
1, 4, 35, 48, 64
1, 4, 35, 49, 63
1, 4, 35, 50, 62
1, 4, 35, 51, 61
1, 4, 35, 52, 60
1, 4, 35, 53, 59
1, 4, 35, 54, 58
1, 4, 35, 55, 57
1, 4, 36, 42, 69
1, 4, 36, 43, 68
1, 4, 36, 44, 67
1, 4, 36, 45, 66
1, 4, 36, 46, 65
1, 4, 36, 47, 64
1, 4, 36, 48, 63
1, 4, 36, 49, 62
1, 4, 36, 50, 61
1, 4, 36, 51, 60
1, 4, 36, 52, 59
1, 4, 36, 53, 58
1, 4, 36, 54, 57
1, 4, 36, 55, 56
1, 4, 37, 41, 69
1, 4, 37, 42, 68
1, 4, 37, 43, 67
1, 4, 37, 44, 66
1, 4, 37, 45, 65
1, 4, 37, 46, 64
1, 4, 37, 47, 63
1, 4, 37, 48, 62
1, 4, 37, 49, 61
1, 4, 37, 50, 60
1, 4, 37, 51, 59
1, 4, 37, 52, 58
1, 4, 37, 53, 57
1, 4, 37, 54, 56
1, 4, 38, 40, 69
1, 4, 38, 41, 68
1, 4, 38, 42, 67
1, 4, 38, 43, 66
1, 4, 38, 44, 65
1, 4, 38, 45, 64
1, 4, 38, 46, 63
1, 4, 38, 47, 62
1, 4, 38, 48, 61
1, 4, 38, 49, 60
1, 4, 38, 50, 59
1, 4, 38, 51, 58
1, 4, 38, 52, 57
1, 4, 38, 53, 56
1, 4, 38, 54, 55
1, 4, 39, 40, 68
1, 4, 39, 41, 67
1, 4, 39, 42, 66
1, 4, 39, 43, 65
1, 4, 39, 44, 64
1, 4, 39, 45, 63
1, 4, 39, 46, 62
1, 4, 39, 47, 61
1, 4, 39, 48, 60
1, 4, 39, 49, 59
1, 4, 39, 50, 58
1, 4, 39, 51, 57
1, 4, 39, 52, 56
1, 4, 39, 53, 55
1, 4, 40, 41, 66
1, 4, 40, 42, 65
1, 4, 40, 43, 64
1, 4, 40, 44, 63
1, 4, 40, 45, 62
1, 4, 40, 46, 61
1, 4, 40, 47, 60
1, 4, 40, 48, 59
1, 4, 40, 49, 58
1, 4, 40, 50, 57
1, 4, 40, 51, 56
1, 4, 40, 52, 55
1, 4, 40, 53, 54
1, 4, 41, 42, 64
1, 4, 41, 43, 63
1, 4, 41, 44, 62
1, 4, 41, 45, 61
1, 4, 41, 46, 60
1, 4, 41, 47, 59
1, 4, 41, 48, 58
1, 4, 41, 49, 57
1, 4, 41, 50, 56
1, 4, 41, 51, 55
1, 4, 41, 52, 54
1, 4, 42, 43, 62
1, 4, 42, 44, 61
1, 4, 42, 45, 60
1, 4, 42, 46, 59
1, 4, 42, 47, 58
1, 4, 42, 48, 57
1, 4, 42, 49, 56
1, 4, 42, 50, 55
1, 4, 42, 51, 54
1, 4, 42, 52, 53
1, 4, 43, 44, 60
1, 4, 43, 45, 59
1, 4, 43, 46, 58
1, 4, 43, 47, 57
1, 4, 43, 48, 56
1, 4, 43, 49, 55
1, 4, 43, 50, 54
1, 4, 43, 51, 53
1, 4, 44, 45, 58
1, 4, 44, 46, 57
1, 4, 44, 47, 56
1, 4, 44, 48, 55
1, 4, 44, 49, 54
1, 4, 44, 50, 53
1, 4, 44, 51, 52
1, 4, 45, 46, 56
1, 4, 45, 47, 55
1, 4, 45, 48, 54
1, 4, 45, 49, 53
1, 4, 45, 50, 52
1, 4, 46, 47, 54
1, 4, 46, 48, 53
1, 4, 46, 49, 52
1, 4, 46, 50, 51
1, 4, 47, 48, 52
1, 4, 47, 49, 51
1, 4, 48, 49, 50
1, 5, 9, 68, 69
1, 5, 10, 67, 69
1, 5, 11, 66, 69
1, 5, 11, 67, 68
1, 5, 12, 65, 69
1, 5, 12, 66, 68
1, 5, 13, 64, 69
1, 5, 13, 65, 68
1, 5, 13, 66, 67
1, 5, 14, 63, 69
1, 5, 14, 64, 68
1, 5, 14, 65, 67
1, 5, 15, 62, 69
1, 5, 15, 63, 68
1, 5, 15, 64, 67
1, 5, 15, 65, 66
1, 5, 16, 61, 69
1, 5, 16, 62, 68
1, 5, 16, 63, 67
1, 5, 16, 64, 66
1, 5, 17, 60, 69
1, 5, 17, 61, 68
1, 5, 17, 62, 67
1, 5, 17, 63, 66
1, 5, 17, 64, 65
1, 5, 18, 59, 69
1, 5, 18, 60, 68
1, 5, 18, 61, 67
1, 5, 18, 62, 66
1, 5, 18, 63, 65
1, 5, 19, 58, 69
1, 5, 19, 59, 68
1, 5, 19, 60, 67
1, 5, 19, 61, 66
1, 5, 19, 62, 65
1, 5, 19, 63, 64
1, 5, 20, 57, 69
1, 5, 20, 58, 68
1, 5, 20, 59, 67
1, 5, 20, 60, 66
1, 5, 20, 61, 65
1, 5, 20, 62, 64
1, 5, 21, 56, 69
1, 5, 21, 57, 68
1, 5, 21, 58, 67
1, 5, 21, 59, 66
1, 5, 21, 60, 65
1, 5, 21, 61, 64
1, 5, 21, 62, 63
1, 5, 22, 55, 69
1, 5, 22, 56, 68
1, 5, 22, 57, 67
1, 5, 22, 58, 66
1, 5, 22, 59, 65
1, 5, 22, 60, 64
1, 5, 22, 61, 63
1, 5, 23, 54, 69
1, 5, 23, 55, 68
1, 5, 23, 56, 67
1, 5, 23, 57, 66
1, 5, 23, 58, 65
1, 5, 23, 59, 64
1, 5, 23, 60, 63
1, 5, 23, 61, 62
1, 5, 24, 53, 69
1, 5, 24, 54, 68
1, 5, 24, 55, 67
1, 5, 24, 56, 66
1, 5, 24, 57, 65
1, 5, 24, 58, 64
1, 5, 24, 59, 63
1, 5, 24, 60, 62
1, 5, 25, 52, 69
1, 5, 25, 53, 68
1, 5, 25, 54, 67
1, 5, 25, 55, 66
1, 5, 25, 56, 65
1, 5, 25, 57, 64
1, 5, 25, 58, 63
1, 5, 25, 59, 62
1, 5, 25, 60, 61
1, 5, 26, 51, 69
1, 5, 26, 52, 68
1, 5, 26, 53, 67
1, 5, 26, 54, 66
1, 5, 26, 55, 65
1, 5, 26, 56, 64
1, 5, 26, 57, 63
1, 5, 26, 58, 62
1, 5, 26, 59, 61
1, 5, 27, 50, 69
1, 5, 27, 51, 68
1, 5, 27, 52, 67
1, 5, 27, 53, 66
1, 5, 27, 54, 65
1, 5, 27, 55, 64
1, 5, 27, 56, 63
1, 5, 27, 57, 62
1, 5, 27, 58, 61
1, 5, 27, 59, 60
1, 5, 28, 49, 69
1, 5, 28, 50, 68
1, 5, 28, 51, 67
1, 5, 28, 52, 66
1, 5, 28, 53, 65
1, 5, 28, 54, 64
1, 5, 28, 55, 63
1, 5, 28, 56, 62
1, 5, 28, 57, 61
1, 5, 28, 58, 60
1, 5, 29, 48, 69
1, 5, 29, 49, 68
1, 5, 29, 50, 67
1, 5, 29, 51, 66
1, 5, 29, 52, 65
1, 5, 29, 53, 64
1, 5, 29, 54, 63
1, 5, 29, 55, 62
1, 5, 29, 56, 61
1, 5, 29, 57, 60
1, 5, 29, 58, 59
1, 5, 30, 47, 69
1, 5, 30, 48, 68
1, 5, 30, 49, 67
1, 5, 30, 50, 66
1, 5, 30, 51, 65
1, 5, 30, 52, 64
1, 5, 30, 53, 63
